Account,Date,Channel,Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00
0724288019,11/20/2015,O'Hare Airport Temp. RH,RH,47.380000,47.380000,50.920000,50.920000,50.920000,50.920000,50.920000,50.920000,54.740000,54.740000,54.740000,54.740000,58.890000,58.890000,50.920000,50.920000,50.920000,50.920000,37.700000,37.700000,32.440000,32.440000,35.130000,35.130000,38.020000,38.020000,38.020000,38.020000,41.110000,41.110000,40.800000,40.800000,40.800000,40.800000,59.950000,59.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000,92.950000
0724288019,11/21/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/21/2015,141654340 1,kWh,45.360000,44.640000,45.360000,45.360000,43.920000,44.640000,45.360000,45.360000,46.080000,46.800000,46.080000,46.080000,46.800000,46.080000,46.080000,46.080000,46.800000,46.800000,46.800000,46.800000,46.080000,46.800000,44.640000,46.800000,45.360000,46.080000,46.800000,48.240000,50.400000,51.840000,53.280000,53.280000,53.280000,52.560000,54.000000,54.000000,54.000000,55.440000,54.000000,55.440000,55.440000,54.720000,56.160000,55.440000,56.160000,56.160000,58.320000,58.320000
0724288019,11/21/2015,141654341 1,kWh,6.696000,5.976000,6.336000,6.120000,6.192000,6.120000,6.336000,6.192000,6.192000,6.264000,6.192000,6.264000,6.480000,6.120000,6.192000,6.120000,6.264000,6.120000,6.264000,6.120000,6.192000,6.192000,6.192000,6.336000,6.480000,6.192000,6.264000,6.120000,6.192000,6.048000,6.192000,6.120000,6.624000,6.192000,6.264000,6.408000,6.480000,6.048000,6.192000,6.192000,6.120000,6.120000,6.120000,6.192000,5.976000,6.192000,6.048000,6.336000
0724288019,11/21/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/21/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/21/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/21/2015,O'Hare Airport Temp. Fahren,Fahren,32.000000,32.000000,33.800000,33.800000,33.800000,33.800000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,33.800000,33.800000,33.800000,33.800000,32.000000,32.000000,28.400000,28.400000,28.400000,28.400000,28.400000,28.400000,28.400000,28.400000,26.600000,26.600000,26.600000,26.600000,26.600000,26.600000,26.600000,26.600000,24.800000,24.800000,21.200000,21.200000,21.200000,21.200000,19.400000,19.400000,19.400000,19.400000
0724288019,11/21/2015,O'Hare Airport Temp. RH,RH,92.950000,92.950000,93.010000,93.010000,93.010000,93.010000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,93.010000,93.010000,93.010000,93.010000,100.000000,100.000000,100.000000,100.000000,92.840000,92.840000,92.840000,92.840000,86.130000,86.130000,92.780000,92.780000,92.780000,92.780000,73.800000,73.800000,73.800000,73.800000,73.610000,73.610000,85.680000,85.680000,79.230000,79.230000,79.070000,79.070000,73.010000,73.010000
0724288019,11/22/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/22/2015,141654340 1,kWh,59.040000,57.600000,59.040000,59.760000,59.040000,60.480000,61.200000,60.480000,61.200000,61.200000,61.200000,61.920000,62.640000,62.640000,61.920000,61.920000,59.760000,56.880000,55.440000,54.000000,54.720000,54.000000,54.000000,53.280000,54.720000,52.560000,52.560000,51.840000,54.000000,53.280000,54.000000,54.720000,55.440000,57.600000,56.880000,56.880000,57.600000,58.320000,57.600000,56.880000,58.320000,56.880000,56.880000,56.880000,54.720000,56.160000,56.160000,55.440000
0724288019,11/22/2015,141654341 1,kWh,6.264000,6.048000,5.976000,6.048000,5.832000,5.760000,6.048000,6.120000,5.976000,5.904000,5.976000,6.264000,6.120000,5.976000,5.976000,6.048000,5.904000,6.048000,5.904000,6.048000,6.048000,5.976000,6.048000,6.264000,6.336000,5.904000,6.048000,6.264000,7.128000,6.984000,7.272000,6.696000,5.904000,5.400000,5.544000,5.976000,5.544000,5.616000,5.400000,5.544000,5.544000,5.400000,5.688000,5.616000,5.616000,5.616000,5.472000,6.048000
0724288019,11/22/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/22/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/22/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/22/2015,O'Hare Airport Temp. Fahren,Fahren,15.800000,15.800000,15.800000,15.800000,12.200000,12.200000,12.200000,12.200000,12.200000,12.200000,10.400000,10.400000,10.400000,10.400000,10.400000,10.400000,12.200000,12.200000,17.600000,17.600000,21.200000,21.200000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,23.000000,23.000000,21.200000,21.200000,23.000000,23.000000,23.000000,23.000000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,26.600000,26.600000
0724288019,11/22/2015,O'Hare Airport Temp. RH,RH,78.740000,78.740000,78.740000,78.740000,85.090000,85.090000,85.090000,85.090000,85.090000,85.090000,92.210000,92.210000,92.210000,92.210000,92.210000,92.210000,92.280000,92.280000,85.450000,85.450000,79.230000,79.230000,68.060000,68.060000,68.060000,68.060000,62.900000,62.900000,68.060000,68.060000,68.060000,68.060000,67.840000,67.840000,73.210000,73.210000,73.410000,73.410000,79.390000,79.390000,79.550000,79.550000,79.550000,79.550000,79.550000,79.550000,79.700000,79.700000
0724288019,11/23/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/23/2015,141654340 1,kWh,54.720000,55.440000,56.160000,54.000000,54.720000,54.720000,54.000000,54.720000,54.720000,55.440000,54.000000,55.440000,54.000000,59.760000,60.480000,58.320000,59.040000,61.920000,56.160000,55.440000,54.000000,55.440000,56.880000,59.760000,55.440000,54.000000,55.440000,51.120000,50.400000,50.400000,51.840000,52.560000,54.000000,54.000000,56.160000,56.880000,57.600000,57.600000,59.040000,56.880000,59.040000,59.760000,58.320000,60.480000,60.480000,59.760000,61.200000,61.200000
0724288019,11/23/2015,141654341 1,kWh,5.688000,5.544000,5.688000,5.544000,5.616000,5.544000,5.616000,5.616000,5.616000,5.904000,7.200000,7.488000,10.440000,12.024000,11.520000,10.872000,11.952000,18.144000,19.872000,20.160000,17.928000,17.424000,16.560000,15.912000,14.688000,15.624000,15.696000,15.696000,15.840000,15.696000,15.552000,13.824000,11.952000,10.008000,9.288000,8.496000,8.208000,8.424000,8.640000,8.064000,8.136000,8.136000,7.128000,5.832000,5.760000,5.832000,5.976000,6.192000
0724288019,11/23/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/23/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/23/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/23/2015,O'Hare Airport Temp. Fahren,Fahren,28.400000,28.400000,26.600000,26.600000,26.600000,26.600000,28.400000,28.400000,26.600000,26.600000,24.800000,24.800000,26.600000,26.600000,26.600000,26.600000,28.400000,28.400000,30.200000,30.200000,32.000000,32.000000,32.000000,32.000000,33.800000,33.800000,35.600000,35.600000,37.400000,37.400000,35.600000,35.600000,33.800000,33.800000,33.800000,33.800000,32.000000,32.000000,30.200000,30.200000,30.200000,30.200000,30.200000,30.200000,28.400000,28.400000,28.400000,28.400000
0724288019,11/23/2015,O'Hare Airport Temp. RH,RH,73.990000,73.990000,73.800000,73.800000,79.700000,79.700000,73.990000,73.990000,73.800000,73.800000,79.550000,79.550000,73.800000,73.800000,79.700000,79.700000,79.860000,79.860000,80.010000,80.010000,80.160000,80.160000,80.160000,80.160000,74.560000,74.560000,74.740000,74.740000,69.600000,69.600000,74.740000,74.740000,74.560000,74.560000,74.560000,74.560000,80.160000,80.160000,86.240000,86.240000,86.240000,86.240000,86.240000,86.240000,86.130000,86.130000,86.130000,86.130000
0724288019,11/24/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/24/2015,141654340 1,kWh,61.200000,61.200000,61.920000,61.200000,61.920000,62.640000,61.920000,61.920000,63.360000,63.360000,63.360000,62.640000,62.640000,64.080000,67.680000,64.800000,64.080000,62.640000,62.640000,55.440000,54.000000,51.120000,48.240000,48.960000,46.080000,43.920000,41.760000,35.280000,36.720000,34.560000,36.000000,39.600000,43.920000,45.360000,49.680000,48.240000,48.960000,48.960000,51.840000,48.960000,51.840000,51.840000,51.120000,49.680000,49.680000,49.680000,51.120000,49.680000
0724288019,11/24/2015,141654341 1,kWh,5.976000,5.688000,5.832000,5.688000,5.832000,5.760000,5.832000,5.904000,5.688000,6.336000,7.848000,8.208000,7.920000,14.328000,13.176000,12.240000,12.672000,15.768000,19.008000,18.504000,18.504000,16.488000,16.272000,16.560000,15.048000,15.336000,14.688000,14.256000,14.760000,14.832000,15.552000,14.400000,13.536000,13.032000,10.944000,10.296000,9.144000,9.288000,8.856000,9.144000,8.856000,8.496000,6.480000,6.264000,6.336000,6.336000,6.336000,6.552000
0724288019,11/24/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/24/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/24/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/24/2015,O'Hare Airport Temp. Fahren,Fahren,26.600000,26.600000,26.600000,26.600000,26.600000,26.600000,24.800000,24.800000,24.800000,24.800000,24.800000,24.800000,28.400000,28.400000,28.400000,28.400000,30.200000,30.200000,32.000000,32.000000,35.600000,35.600000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,37.400000,37.400000,37.400000,37.400000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,33.800000,33.800000
0724288019,11/24/2015,O'Hare Airport Temp. RH,RH,92.780000,92.780000,86.020000,86.020000,86.020000,86.020000,85.910000,85.910000,85.910000,85.910000,92.720000,92.720000,92.840000,92.840000,92.840000,92.840000,92.890000,92.890000,86.350000,86.350000,80.460000,80.460000,75.110000,75.110000,69.810000,69.810000,75.110000,75.110000,69.810000,69.810000,69.810000,69.810000,74.920000,74.920000,74.920000,74.920000,80.460000,80.460000,80.460000,80.460000,74.740000,74.740000,80.460000,80.460000,80.460000,80.460000,80.310000,80.310000
0724288019,11/25/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/25/2015,141654340 1,kWh,50.400000,48.960000,49.680000,50.400000,49.680000,48.960000,49.680000,51.120000,48.960000,49.680000,50.400000,49.680000,49.680000,49.680000,49.680000,48.960000,46.080000,41.040000,40.320000,38.880000,39.600000,38.160000,38.880000,37.440000,37.440000,34.560000,36.000000,36.720000,36.720000,36.000000,37.440000,37.440000,38.160000,36.720000,38.880000,38.160000,38.880000,38.160000,38.160000,37.440000,39.600000,38.160000,38.160000,38.160000,38.880000,37.440000,36.720000,38.160000
0724288019,11/25/2015,141654341 1,kWh,6.264000,6.336000,6.336000,6.192000,6.480000,6.192000,6.336000,6.264000,6.336000,6.408000,6.336000,7.416000,8.712000,9.072000,9.216000,9.144000,9.576000,9.360000,9.648000,11.304000,11.808000,11.160000,10.872000,10.872000,9.864000,9.288000,9.360000,8.712000,9.432000,8.496000,8.208000,6.408000,6.408000,6.408000,6.408000,6.480000,6.192000,6.192000,6.048000,6.120000,6.192000,6.120000,6.048000,6.192000,6.048000,5.976000,6.264000,6.336000
0724288019,11/25/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/25/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/25/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/25/2015,O'Hare Airport Temp. Fahren,Fahren,32.000000,32.000000,33.800000,33.800000,30.200000,30.200000,30.200000,30.200000,32.000000,32.000000,32.000000,32.000000,35.600000,35.600000,39.200000,39.200000,42.800000,42.800000,42.800000,42.800000,44.600000,44.600000,44.600000,44.600000,46.400000,46.400000,46.400000,46.400000,44.600000,44.600000,46.400000,46.400000,46.400000,46.400000,48.200000,48.200000,48.200000,48.200000,48.200000,48.200000,48.200000,48.200000,50.000000,50.000000,51.800000,51.800000,50.000000,50.000000
0724288019,11/25/2015,O'Hare Airport Temp. RH,RH,86.350000,86.350000,80.310000,80.310000,92.890000,92.890000,92.890000,92.890000,86.350000,86.350000,86.350000,86.350000,74.740000,74.740000,69.810000,69.810000,60.720000,60.720000,60.720000,60.720000,56.670000,56.670000,60.970000,60.970000,61.220000,61.220000,65.780000,65.780000,70.430000,70.430000,70.640000,70.640000,70.640000,70.640000,66.000000,66.000000,66.000000,66.000000,66.000000,66.000000,66.000000,66.000000,61.710000,61.710000,61.950000,61.950000,76.150000,76.150000
0724288019,11/26/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/26/2015,141654340 1,kWh,37.440000,36.720000,38.880000,36.720000,37.440000,35.280000,38.880000,36.000000,36.720000,35.280000,36.000000,36.000000,38.160000,34.560000,36.000000,33.840000,35.280000,33.120000,33.840000,31.680000,32.400000,30.240000,31.680000,31.680000,31.680000,28.080000,28.800000,25.200000,26.640000,25.920000,25.920000,25.920000,27.360000,25.920000,28.080000,27.360000,28.800000,27.360000,29.520000,26.640000,30.240000,28.080000,30.240000,28.080000,28.800000,27.360000,28.800000,30.240000
0724288019,11/26/2015,141654341 1,kWh,6.048000,6.120000,5.976000,6.120000,6.120000,6.120000,6.048000,6.120000,6.120000,6.120000,6.264000,6.264000,6.192000,6.048000,6.048000,6.120000,6.120000,5.976000,6.120000,6.120000,6.120000,6.048000,6.336000,6.408000,6.120000,6.192000,6.120000,6.120000,6.192000,6.120000,6.264000,6.264000,6.624000,6.264000,6.552000,6.480000,6.192000,6.192000,6.192000,6.192000,6.120000,6.120000,6.192000,6.192000,6.048000,6.264000,6.336000,6.408000
0724288019,11/26/2015,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/26/2015,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/26/2015,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/26/2015,O'Hare Airport Temp. Fahren,Fahren,50.000000,50.000000,48.200000,48.200000,48.200000,48.200000,48.200000,48.200000,50.000000,50.000000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,53.600000,53.600000,53.600000,53.600000,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000,57.200000,57.200000,57.200000,57.200000,59.000000,59.000000,60.800000,60.800000,57.200000,57.200000,59.000000,59.000000,57.200000,57.200000,57.200000,57.200000,55.400000,55.400000,55.400000,55.400000
0724288019,11/26/2015,O'Hare Airport Temp. RH,RH,81.590000,81.590000,93.440000,93.440000,93.440000,93.440000,93.440000,93.440000,93.490000,93.490000,87.460000,87.460000,87.460000,87.460000,87.460000,87.460000,81.850000,81.850000,87.550000,87.550000,87.640000,87.640000,87.640000,87.640000,93.640000,93.640000,93.640000,93.640000,93.690000,93.690000,93.690000,93.690000,87.830000,87.830000,77.140000,77.140000,87.740000,87.740000,82.250000,82.250000,82.120000,82.120000,82.120000,82.120000,93.640000,93.640000,93.640000,93.640000
0724288019,11/27/2015,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,11/27/2015,141654340 1,kWh,31.680000,30.240000,31.680000,29.520000,30.240000,29.520000,30.960000,30.240000,30.960000,36.000000,42.480000,42.480000,43.920000,43.920000,46.800000,45.360000,48.240000,46.080000,46.800000,46.080000,48.960000,45.360000,46.080000,46.080000,48.240000,48.240000,48.960000,50.400000,48.960000,51.120000,48.240000,49.680000,48.960000,50.400000,48.240000,50.400000,49.680000,49.680000,49.680000,50.400000,48.960000,49.680000,48.960000,49.680000,48.960000,47.520000,48.240000,48.960000
0724288019,11/27/2015,141654341 1,kWh,5.976000,6.264000,6.120000,6.048000,6.120000,6.192000,6.264000,5.976000,6.192000,6.120000,6.480000,6.336000,6.192000,6.336000,5.904000,6.192000,6.264000,6.048000,6.120000,6.120000,6.264000,6.048000,6.408000,6.408000,6.120000,6.120000,6.048000,6.192000,5.976000,6.192000,6.120000,6.264000,6.624000,6.264000,6.696000,6.192000,6.192000,6.192000,6.264000,6.048000,6.048000,6.336000,6.048000,6.264000,6.048000,6.264000,6.624000,6.264000
